nameseq,AB.1,AD.1,ASSD.1,MAXD.1,MIND.1,AS.1,APL.1,TALU.1,TU.1,NE.1,MOT3.1,MOT4.1,AB.2,AD.2,ASSD.2,MAXD.2,MIND.2,AS.2,APL.2,TALU.2,TU.2,NE.2,MOT3.2,MOT4.2,AB.3,AD.3,ASSD.3,MAXD.3,MIND.3,AS.3,APL.3,TALU.3,TU.3,NE.3,MOT3.3,MOT4.3,AB.4,AD.4,ASSD.4,MAXD.4,MIND.4,AS.4,APL.4,TALU.4,TU.4,NE.4,MOT3.4,MOT4.4,AB.5,AD.5,ASSD.5,MAXD.5,MIND.5,AS.5,APL.5,TALU.5,TU.5,NE.5,MOT3.5,MOT4.5,AB.6,AD.6,ASSD.6,MAXD.6,MIND.6,AS.6,APL.6,TALU.6,TU.6,NE.6,MOT3.6,MOT4.6,AB.7,AD.7,ASSD.7,MAXD.7,MIND.7,AS.7,APL.7,TALU.7,TU.7,NE.7,MOT3.7,MOT4.7,AB.8,AD.8,ASSD.8,MAXD.8,MIND.8,AS.8,APL.8,TALU.8,TU.8,NE.8,MOT3.8,MOT4.8,AB.9,AD.9,ASSD.9,MAXD.9,MIND.9,AS.9,APL.9,TALU.9,TU.9,NE.9,MOT3.9,MOT4.9,AB.10,AD.10,ASSD.10,MAXD.10,MIND.10,AS.10,APL.10,TALU.10,TU.10,NE.10,MOT3.10,MOT4.10,label
DQ789479|DQ789479.1,57.82692307692307,5.153846153846154,0.34208680526330554,22.0,0.0,3.8499980788437536,1.7976931348623157e+308,0.04183006535947712,0.06224066390041494,128.0,231.0,735.0,11.961538461538463,2.7307692307692317,0.2109749015052819,20.0,0.0,4.057829017018946,1.7976931348623157e+308,0.0,0.0,128.0,31.0,46.0,0.07692307692307691,1.3461538461538465,-0.09608010225820127,15.0,0.0,3.1187066808128567,1.7976931348623157e+308,0.0,0.0,128.0,4.0,1.0,0.0576923076923077,1.115384615384615,-0.31835109798381955,15.0,0.0,3.042353884702323,1.7976931348623157e+308,0.0,0.0,128.0,3.0,1.0,0.0,0.49999999999999983,1.0,12.0,0.0,2.098534287031345,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.49999999999999983,1.0,12.0,0.0,2.098534287031345,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.26923076923076933,0.0,7.0,0.0,1.3461538461538463,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789480|DQ789480.1,65.47368421052633,4.5964912280701755,0.22319298245613942,12.0,2.0,2.360936842916143,3.338345864661654,0.053884711779448626,0.03680981595092025,128.0,318.0,1242.0,0.5614035087719298,1.6491228070175437,0.37992434726450824,9.0,0.0,2.147958868486059,1.7976931348623157e+308,0.0,0.0,128.0,12.0,8.0,0.0,0.5263157894736844,1.0,8.0,0.0,1.5344610249592896,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.31578947368421045,1.0,8.0,0.0,1.3785053530219784,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.1754385964912281,0.0,5.0,0.0,0.9200077615527644,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789481|DQ789481.1,57.983050847457605,7.3220338983050866,0.43087170966345123,25.0,2.0,4.545217930171139,2.999415546464056,0.052421307506053276,0.06976744186046512,211.0,492.0,2228.0,45.33898305084746,4.745762711864409,0.33921743276921557,23.0,0.0,4.838381927102065,1.7976931348623157e+308,0.02525252525252525,0.02654867256637168,211.0,111.0,286.0,1.2711864406779663,2.3050847457627115,0.4004096667282046,19.0,0.0,3.8190168105937703,1.7976931348623157e+308,0.0,0.0,211.0,14.0,14.0,0.01694915254237289,1.0847457627118644,0.49343407087605684,16.0,0.0,2.800049246499252,1.7976931348623157e+308,0.0,0.0,211.0,1.0,0.0,0.0,0.5423728813559323,1.0,12.0,0.0,1.959955325487968,1.7976931348623157e+308,0.0,0.0,211.0,0.0,0.0,0.0,0.20338983050847462,0.0,12.0,0.0,1.5489708011926595,1.7976931348623157e+308,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789482|DQ789482.1,57.15094339622641,5.132075471698113,0.4517050226776418,14.0,2.0,2.8618356416096025,3.19811320754717,0.06774483378256964,0.08181818181818182,132.0,312.0,1151.0,2.90566037735849,2.1886792452830175,0.33304221251819405,10.0,0.0,2.713047466870745,1.7976931348623157e+308,0.0,0.0,132.0,23.0,27.0,0.0,0.8301886792452832,1.0,8.0,0.0,1.92045443773577,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.4905660377358489,1.0,8.0,0.0,1.7657393716678245,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.1886792452830189,0.0,5.0,0.0,0.9527834847511392,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789483|DQ789483.1,73.3333333333333,4.66666666666667,0.4876347981163092,14.0,2.0,2.5977948363363694,3.619047619047619,0.06516290726817042,0.07291666666666667,130.0,274.0,930.0,2.3333333333333335,2.035087719298244,0.4732124994998603,12.0,0.0,2.5337366642043513,1.7976931348623157e+308,0.0,0.0,130.0,22.0,24.0,0.017543859649122816,0.6315789473684214,0.568,8.0,0.0,1.69241423061195,1.7976931348623157e+308,0.0,0.0,130.0,1.0,0.0,0.0,0.3157894736842105,1.0,8.0,0.0,1.3785053530219786,1.7976931348623157e+308,0.0,0.0,130.0,0.0,0.0,0.0,0.1754385964912281,0.0,5.0,0.0,0.9200077615527645,1.7976931348623157e+308,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789484|DQ789484.1,71.67741935483873,4.580645161290324,0.3812735428311081,12.0,0.0,2.6429967540334633,1.7976931348623157e+308,0.05992063492063492,0.05263157894736842,137.0,330.0,1214.0,3.870967741935485,1.7419354838709675,0.607922694997598,10.0,0.0,2.468743208212578,1.7976931348623157e+308,0.0,0.0,137.0,17.0,21.0,0.016129032258064516,0.5161290322580645,0.6372795969773299,8.0,0.0,1.4891211467850056,1.7976931348623157e+308,0.0,0.0,137.0,1.0,0.0,0.0,0.12903225806451613,0.0,8.0,0.0,1.0077741517298913,1.7976931348623157e+308,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789485|DQ789485.1,60.4,4.836363636363639,0.15561457769079765,12.0,2.0,2.748643542242982,3.237037037037037,0.06307359307359307,0.06231454005934718,132.0,323.0,1270.0,11.69090909090909,2.0727272727272728,0.2356913975844215,10.0,0.0,2.5431158087135803,1.7976931348623157e+308,0.1,0.10344827586206896,132.0,27.0,38.0,0.07272727272727272,0.6909090909090909,0.3666666666666662,7.0,0.0,1.582549465235559,1.7976931348623157e+308,0.0,0.0,132.0,2.0,1.0,0.0,0.14545454545454545,0.0,4.0,0.0,0.748773101162691,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789486|DQ789486.1,54.09999999999999,4.959999999999999,0.16049293002694792,14.0,2.0,3.0328864139627782,3.2081632653061223,0.09676190476190477,0.10380622837370242,124.0,269.0,976.0,12.300000000000002,2.399999999999999,0.0629736805842626,10.0,0.0,2.9189039038652846,1.7976931348623157e+308,0.22549019607843138,0.2571428571428571,124.0,29.0,37.0,0.06000000000000001,0.9599999999999999,-0.17250897046646396,10.0,0.0,2.2974768769239007,1.7976931348623157e+308,0.5833333333333333,0.5,124.0,4.0,1.0,0.0,0.3599999999999999,1.0,5.0,0.0,1.2289833196589772,1.7976931348623157e+308,0.0,0.0,124.0,0.0,0.0,0.0,0.20000000000000007,0.0,5.0,0.0,0.9797958971132711,1.7976931348623157e+308,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789487|DQ789487.1,68.78947368421049,4.385964912280703,0.17222971093566136,10.0,1.0,2.3151248381702256,3.456766917293233,0.035119047619047626,0.03237410071942446,124.0,272.0,950.0,8.947368421052628,1.8947368421052628,0.24656098519586062,9.0,0.0,2.3965194830216396,1.7976931348623157e+308,0.0,0.0,124.0,27.0,40.0,0.0,0.42105263157894746,0.0,3.0,0.0,1.0420520985907016,1.7976931348623157e+308,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789488|DQ789488.1,65.58928571428572,4.714285714285714,0.5117504756879934,14.0,2.0,2.7039276043925287,3.385064935064935,0.07193877551020408,0.05504587155963303,131.0,315.0,1245.0,2.410714285714285,1.6428571428571426,0.42951924058385177,11.0,0.0,2.5525097693150913,1.7976931348623157e+308,0.0,0.0,131.0,14.0,21.0,0.6250000000000002,1.0000000000000004,0.5030864197530864,9.0,0.0,2.2519832529192065,1.7976931348623157e+308,0.0,0.0,131.0,5.0,4.0,0.017857142857142856,0.4642857142857142,-0.3448275862068975,9.0,0.0,1.591992077715905,1.7976931348623157e+308,0.0,0.0,131.0,1.0,0.0,0.0,0.1785714285714286,0.0,5.0,0.0,0.9278843611976128,1.7976931348623157e+308,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789489|DQ789489.1,53.74137931034483,7.17241379310345,0.4763030957897672,26.0,2.0,4.263469248824461,2.885662431941924,0.08189655172413793,0.10142348754448399,204.0,524.0,2410.0,51.0,4.137931034482758,0.3811533052039381,26.0,0.0,4.610513756480077,1.7976931348623157e+308,0.011494252873563218,0.03225806451612903,204.0,91.0,213.0,0.5344827586206892,1.7931034482758625,0.4363609190520014,22.0,0.0,3.703486803883583,1.7976931348623157e+308,0.0,0.0,204.0,13.0,10.0,0.017241379310344827,0.7586206896551726,0.4549549549549546,16.0,0.0,2.5141691218700943,1.7976931348623157e+308,0.0,0.0,204.0,1.0,0.0,0.0,0.20689655172413798,0.0,12.0,0.0,1.5620347107456725,1.7976931348623157e+308,0.0,0.0,204.0,0.0,0.0,0.0,0.20689655172413798,0.0,12.0,0.0,1.5620347107456725,1.7976931348623157e+308,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789490|DQ789490.1,64.66666666666667,5.12280701754386,0.4639971090849101,22.0,2.0,3.6470135604527427,3.3095238095238093,0.018707482993197275,0.038461538461538464,143.0,304.0,1124.0,16.47368421052632,2.56140350877193,0.5074661590524532,19.0,0.0,3.603202979901861,1.7976931348623157e+308,0.07916666666666666,0.08823529411764706,143.0,32.0,46.0,0.3508771929824562,1.5087719298245617,0.6513318208553901,19.0,0.0,3.0211117218175314,1.7976931348623157e+308,0.0,0.0,143.0,4.0,3.0,0.0,0.7719298245614031,0.6071428571428575,16.0,0.0,2.420798359390925,1.7976931348623157e+308,0.0,0.0,143.0,0.0,0.0,0.0,0.21052631578947373,0.0,12.0,0.0,1.5754346891679756,1.7976931348623157e+308,0.0,0.0,143.0,0.0,0.0,0.0,0.21052631578947373,0.0,12.0,0.0,1.5754346891679756,1.7976931348623157e+308,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789491|DQ789491.1,67.58181818181816,4.618181818181817,0.21842989594720458,10.0,2.0,2.1949604187022196,3.503030303030303,0.03333333333333333,0.04477611940298507,124.0,260.0,871.0,0.8181818181818181,2.0363636363636366,0.5262267343485617,8.0,0.0,2.071131762312457,1.7976931348623157e+308,0.0,0.0,124.0,13.0,9.0,0.0,0.6545454545454545,1.0,8.0,0.0,1.6205294512841593,1.7976931348623157e+308,0.0,0.0,124.0,0.0,0.0,0.0,0.32727272727272727,1.0,8.0,0.0,1.4020056471750546,1.7976931348623157e+308,0.0,0.0,124.0,0.0,0.0,0.0,0.18181818181818185,0.0,5.0,0.0,0.9359663764533637,1.7976931348623157e+308,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789492|DQ789492.1,61.63636363636365,5.163636363636363,0.7798213861743837,34.0,2.0,4.7088452024350795,3.282828282828283,0.06571428571428571,0.0761904761904762,132.0,299.0,1077.0,1.2545454545454549,2.363636363636365,0.8809983275440628,30.0,0.0,4.518099505377884,1.7976931348623157e+308,0.25,0.16666666666666666,132.0,16.0,16.0,0.0,0.8363636363636364,1.0,28.0,0.0,4.062080238962371,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.7272727272727274,1.0,28.0,0.0,4.042746795545395,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.7272727272727274,1.0,28.0,0.0,4.042746795545395,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.7272727272727274,1.0,28.0,0.0,4.042746795545395,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.5090909090909094,0.0,28.0,0.0,3.741038879887037,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.5090909090909094,0.0,28.0,0.0,3.741038879887037,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.5090909090909094,0.0,28.0,0.0,3.741038879887037,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,0.0,0.5090909090909094,0.0,28.0,0.0,3.741038879887037,1.7976931348623157e+308,0.0,0.0,132.0,0.0,0.0,real
DQ789493|DQ789493.1,48.7450980392157,6.392156862745097,0.3587334469406414,18.0,2.0,3.7525334259202783,2.9498039215686274,0.06218487394957985,0.09254498714652956,160.0,365.0,1521.0,23.137254901960784,3.843137254901962,0.17433516969326007,13.0,0.0,3.774904486622393,1.7976931348623157e+308,0.16923076923076924,0.08108108108108109,160.0,70.0,166.0,0.6078431372549019,1.6470588235294112,0.6052872860635696,12.0,0.0,2.9024906776413077,1.7976931348623157e+308,0.0,0.0,160.0,8.0,5.0,0.0,0.5882352941176472,1.0,12.0,0.0,2.0212253184081024,1.7976931348623157e+308,0.0,0.0,160.0,0.0,0.0,0.0,0.4313725490196078,1.0,12.0,0.0,1.902061852984749,1.7976931348623157e+308,0.0,0.0,160.0,0.0,0.0,0.0,0.23529411764705888,0.0,12.0,0.0,1.6637806616154065,1.7976931348623157e+308,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789494|DQ789494.1,58.41509433962262,5.283018867924528,0.23168567807351087,16.0,2.0,3.477026264087379,3.246734397677794,0.07637017070979335,0.08206686930091185,138.0,311.0,1192.0,12.301886792452828,2.528301886792453,-0.03770319219170922,13.0,0.0,3.3959119351256026,1.7976931348623157e+308,0.11904761904761904,0.07894736842105263,138.0,36.0,70.0,0.3773584905660378,1.3962264150943398,-0.3641909814323619,11.0,0.0,2.5869018597069107,1.7976931348623157e+308,0.0,0.0,138.0,8.0,5.0,0.0,0.4905660377358489,1.0,8.0,0.0,1.5855793716343007,1.7976931348623157e+308,0.0,0.0,138.0,0.0,0.0,0.0,0.1886792452830189,0.0,5.0,0.0,0.9527834847511392,1.7976931348623157e+308,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789495|DQ789495.1,63.309090909090884,5.127272727272727,0.36384450937978335,14.0,2.0,3.1683350686816594,3.3447811447811446,0.08069264069264069,0.11392405063291139,139.0,292.0,1062.0,15.927272727272726,2.5090909090909084,-0.0394701810436635,12.0,0.0,3.173026815763415,1.7976931348623157e+308,0.08431372549019608,0.07142857142857142,139.0,40.0,65.0,0.03636363636363636,0.8363636363636364,-0.3615786419036562,8.0,0.0,1.9141923182911789,1.7976931348623157e+308,0.0,0.0,139.0,2.0,0.0,0.0,0.5090909090909093,1.0,5.0,0.0,1.4631563300895063,1.7976931348623157e+308,0.0,0.0,139.0,0.0,0.0,0.0,0.3636363636363637,0.0,5.0,0.0,1.2984415324623364,1.7976931348623157e+308,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789496|DQ789496.1,63.87719298245613,4.631578947368422,0.48583808751940055,24.0,2.0,3.1657796298573824,3.281328320802005,0.049707602339181284,0.04792332268370607,128.0,303.0,1093.0,1.7894736842105259,1.7543859649122802,0.4024945851071774,22.0,0.0,3.2513462893294447,1.7976931348623157e+308,0.0,0.0,128.0,19.0,20.0,0.017543859649122806,0.42105263157894746,-0.3333333333333333,18.0,0.0,2.4130301865995047,1.7976931348623157e+308,0.0,0.0,128.0,1.0,0.0,0.0,0.21052631578947373,0.0,12.0,0.0,1.5754346891679754,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.21052631578947373,0.0,12.0,0.0,1.5754346891679754,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.21052631578947373,0.0,12.0,0.0,1.5754346891679754,1.7976931348623157e+308,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789497|DQ789497.1,64.96428571428571,4.464285714285715,0.28387355106315293,12.0,2.0,2.2437555070707247,3.362337662337662,0.020833333333333336,0.0313588850174216,124.0,281.0,1011.0,2.035714285714285,1.7500000000000013,0.27770043403488653,9.0,0.0,2.2059173666688943,1.7976931348623157e+308,0.0,0.0,124.0,18.0,18.0,0.07142857142857144,0.4642857142857142,0.10624999999999965,7.0,0.0,1.4388026484631204,1.7976931348623157e+308,0.0,0.0,124.0,2.0,1.0,0.0,0.14285714285714285,0.0,4.0,0.0,0.7423074889580904,1.7976931348623157e+308,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789498|DQ789498.1,69.49090909090913,4.800000000000001,0.3932253002435769,14.0,2.0,2.7462370949752644,3.573737373737374,0.02121212121212121,0.039301310043668124,127.0,223.0,668.0,21.34545454545454,2.4727272727272727,0.1435510563758682,12.0,0.0,3.0916576633641086,1.7976931348623157e+308,0.0,0.0,127.0,32.0,46.0,0.18181818181818185,0.9454545454545454,0.46276366767111604,8.0,0.0,2.3074439366236312,1.7976931348623157e+308,0.0,0.0,127.0,3.0,2.0,0.0,0.618181818181818,1.0,8.0,0.0,1.8536539746811538,1.7976931348623157e+308,0.0,0.0,127.0,0.0,0.0,0.0,0.18181818181818185,0.0,5.0,0.0,0.9359663764533636,1.7976931348623157e+308,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
DQ789499|DQ789499.1,64.7818181818182,4.836363636363636,0.3971765390772812,17.0,2.0,3.812723371047555,3.3993265993265993,0.060086580086580084,0.07420494699646643,131.0,269.0,1011.0,8.836363636363638,2.545454545454545,0.2806279978580633,14.0,0.0,3.808212092155973,1.7976931348623157e+308,0.075,0.05084745762711865,131.0,57.0,139.0,0.9272727272727275,0.9454545454545454,0.500080788495718,12.0,0.0,2.5471422976146276,1.7976931348623157e+308,0.0,0.0,131.0,7.0,6.0,0.0,0.29090909090909106,-0.3333333333333333,12.0,0.0,1.6806138193878317,1.7976931348623157e+308,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,real
